Date,Day,Open,High,Low,Close,utPrice,utOpen,utHigh,utLow,twiiOpen,twiiHigh,twiiLow,twiiClose,tjPrice,tjOpen,tjHigh,tjLow,tnxOpen,tnxHigh,tnxLow,tnxClose,spyOpen,spyHigh,spyLow,spyClose,shcompOpen,shcompHigh,shcompLow,shcompClose,2330Open,2330High,2330Low,2330Close,nasdaqOpen,nasdaqHigh,nasdaqLow,nasdaqClose,n225Open,n225High,n225Low,n225Close,hsiOpen,hsiHigh,hsiLow,hsiClose,hsceOpen,hsceHigh,hsceLow,hsceClose,dowOpen,dowHigh,dowLow,dowClose,daxOpen,daxHigh,daxLow,daxClose,cacOpen,cacHigh,cacLow,cacClose,spyVolume,2330Volume,nasdaqVolume,n225Volume,hsiVolume,dowVolume,daxVolume,utChange %,tjChange %,tw_holiday,twii_holiday,tnx_holiday,spy_holiday,shcomp_holiday,s2330_holiday,nasdaq_holiday,n225_holiday,hsi_holiday,hsce_holiday,dow_holiday,dax_holiday,cac_holiday
2002/11/25,1,4731,4748,4651,4748,34.7,34.73,34.85,34.61,4731.31,4731.31,4661.04,4723.16,3.509,3.538,3.543,3.497,4.19,4.192,4.137,4.184,930.55,937.15,923.31,932.87,1393.341,1403.513,1383.09,1398.438,38.951,40.108,38.179,23.591,1470.64,1486.94,1461.13,1481.9,8818.4,8956.48,8751.62,8944.44,10031.33,10118.87,10028.98,10100.77,1879.15,1887.33,1869.68,1883.96,8804.97,8868.87,8756.02,8849.4,3322.78,3365.59,3278.59,3299.24,3330.15,3349.36,3277.97,3295.68,1574000000,1.48E+11,1952400000,65600,246009200,228250000,66461600,0.12,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/11/26,2,4722,4745,4672,4681,34.67,34.65,34.78,34.62,4722.35,4772.36,4677.89,4677.89,3.497,3.508,3.514,3.494,4.163,4.176,4.067,4.079,932.87,932.87,912.1,913.31,1398.438,1408.793,1371.007,1371.167,39.722,40.108,38.951,22.91,1473.23,1478.73,1441.12,1444.43,8943.57,8983.24,8749.88,8823.99,10052.44,10057.76,9976.45,9995.52,1888.72,1891.53,1878.6,1880.49,8844.12,8844.4,8670.18,8676.42,3299.61,3333.53,3183.3,3191.63,3296.95,3307.7,3200.13,3215.19,1543600000,1.02E+11,1927670000,52000,225905200,254320000,86655400,-0.09,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/11/27,3,4640,4659,4604,4655,34.72,34.62,34.82,34.62,4641.99,4659.82,4588.4,4633.03,3.513,3.496,3.518,3.484,4.113,4.272,4.113,4.26,913.31,940.41,913.31,938.87,1365.824,1383.997,1353.139,1378.752,38.179,38.565,37.871,22.683,1463.27,1491.45,1462.62,1487.94,8761.17,8927.04,8761.17,8875.88,9912.84,10013.65,9912.02,9944.59,1878.71,1883.34,1868.25,1871.75,8678.96,8939.91,8678.96,8931.68,3184.47,3346.14,3148.94,3346.14,3225.08,3323.37,3181.84,3313.76,1350300000,50155416680,1734500000,47300,298967400,226450000,86820200,0.14,0.45,0,0,1,1,0,0,1,0,0,0,1,0,0
2002/11/28,4,4720,4742,4621,4640,34.81,34.78,34.853,34.74,4698.58,4712.01,4612.6,4612.6,3.512,3.512,3.517,3.503,4.113,4.272,4.113,4.26,913.31,940.41,913.31,938.87,1378.142,1417.848,1372.381,1417.525,39.722,39.722,38.565,22.91,1463.27,1491.45,1462.62,1487.94,8968.49,9185.68,8967.64,9176.78,10090.43,10168.91,10082.69,10147.84,1886.8,1911.64,1885.82,1900.26,8678.96,8939.91,8678.96,8931.68,3342.58,3376.99,3305.44,3360.76,3333.01,3357.41,3303.22,3329.99,1350300000,88820131535,1734500000,65700,417455000,226450000,72069700,0.26,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/11/29,5,4644,4685,4628,4670,34.71,34.75,34.86,34.65,4637.25,4666.24,4609.66,4646.69,3.519,3.512,3.527,3.504,4.208,4.251,4.187,4.213,938.87,941.82,935.58,936.31,1420.429,1450.187,1409.2,1434.182,38.951,39.336,38.565,22.91,1495.81,1497.44,1478.72,1478.78,9171.76,9294.1,9125.35,9215.56,10170.3,10170.3,10061.89,10069.87,1904.63,1927.67,1895.1,1907.97,8933.67,8950.33,8891.29,8896.09,3361.06,3403.4,3320.32,3320.32,3339.06,3360.29,3302.8,3326.65,643460000,42270209582,841810000,65100,324384000,109700000,89171000,-0.29,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0
2002/12/2,1,4660,4715,4616,4713,34.74,34.8,34.89,34.66,4655.42,4683.18,4613.15,4683.18,3.575,3.521,3.589,3.519,4.35,4.351,4.187,4.219,936.31,954.28,927.72,934.53,1432.029,1432.029,1394.911,1395.675,38.951,39.336,38.565,22.91,1507.94,1521.44,1474.59,1484.78,9208.61,9251.82,9112.46,9174.47,10107.96,10205.16,10079.51,10205.16,1910.33,1948.82,1910.33,1941.68,8902.95,9043.37,8787.15,8862.57,3332.73,3476.83,3332.73,3380.2,3327.07,3393.04,3291.9,3298.76,1612000000,42270209582,1925550000,47800,320709200,282090000,116800000,0.09,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/3,2,4702,4805,4680,4776,34.79,34.69,34.93,34.69,4684.12,4805.65,4675.16,4793.93,3.571,3.573,3.579,3.56,4.178,4.244,4.167,4.233,934.53,934.53,918.73,920.75,1391.718,1409.889,1388.513,1408.843,40.108,41.65,39.722,24.271,1474.69,1474.69,1445.23,1448.96,9244.17,9320.11,9183.58,9205.11,10187.85,10246.86,10179.64,10227.01,1952.1,1982.07,1949.62,1980.32,8861.13,8861.13,8721.88,8742.93,3389.13,3410.95,3278.63,3280.49,3307.1,3319.21,3219.14,3222.26,1488400000,1.26E+11,1651510000,53600,288807600,240680000,93041900,0.14,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/4,3,4741,4769,4735,4745,34.78,34.74,34.92,34.73,4759.78,4775.4,4727.49,4727.49,3.572,3.57,3.582,3.557,4.179,4.189,4.144,4.172,920.75,925.25,909.51,917.58,1414.887,1432.898,1406.613,1414.454,40.493,40.879,40.108,23.591,1427.05,1444.18,1412.92,1430.35,9126.63,9126.63,8960.62,9006.73,10123.26,10123.26,9941.93,9995.73,1971.4,1971.4,1932.22,1947.16,8734.22,8811.62,8653.38,8737.85,3275.8,3331.14,3235.58,3320.75,3200.17,3236.51,3170.3,3199.84,1588900000,73386858625,1886070000,52800,400244000,283220000,89696800,-0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/5,4,4751,4769,4723,4763,34.84,34.73,34.95,34.73,4725,4770.12,4718.05,4755.4,3.572,3.573,3.598,3.566,4.205,4.25,4.098,4.114,917.58,921.49,905.9,906.55,1411.89,1411.89,1395.079,1404.88,39.722,40.493,39.336,23.817,1444.74,1445.95,1410.58,1410.75,8968.63,9035.42,8907.35,8917.57,9997.62,10036.52,9940.25,10009.88,1949.87,1969.67,1935.3,1968.97,8740.66,8769.05,8608.75,8623.28,3327.75,3386.27,3189.12,3224.74,3221.88,3283.78,3142.69,3158.04,1250200000,48143974916,1462340000,49300,177262400,241330000,124269600,0.17,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/6,5,4738,4762,4731,4744,34.8,34.79,34.995,34.75,4741.51,4771.67,4733.45,4738.98,3.539,3.572,3.588,3.5,4.102,4.141,3.974,4.093,906.55,915.48,895.96,912.23,1404.925,1416.997,1396.205,1405.525,39.722,40.493,39.722,23.364,1395.18,1430.39,1391.1,1422.44,8897.67,8907.15,8805.04,8863.26,9940.6,9978.85,9890.62,9973.75,1966.49,1978.31,1952.09,1973.81,8620.88,8679.51,8501.86,8645.77,3221.68,3245.76,3108.76,3207.53,3178.1,3202.09,3096.98,3185.77,1241100000,51058841054,1529800000,49000,201891600,242140000,106535600,-0.11,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/9,1,4780,4848,4780,4790,34.71,34.74,34.85,34.66,4826.12,4867.23,4809.6,4823.67,3.544,3.536,3.55,3.516,4.07,4.095,4.024,4.05,912.23,912.23,891.97,892,1404.513,1410.794,1395.926,1400.867,40.493,40.879,39.722,23.591,1411.4,1411.4,1367.07,1367.14,8836.68,8942.21,8798.56,8828.05,9988.69,9999.39,9821.56,9868.48,1989.5,1989.5,1951.14,1973.42,8643.99,8643.99,8473,8473.41,3206.36,3223.42,3065.57,3065.57,3234.06,3234.06,3108.6,3115.63,1320800000,50093024792,1496820000,44000,528145400,227690000,71056500,-0.26,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/10,2,4750,4755,4717,4755,34.75,34.66,34.905,34.66,4771.41,4780.37,4718.38,4755.01,3.551,3.545,3.554,3.53,4.079,4.083,4.026,4.049,892,904.95,892,904.45,1400.558,1406.895,1383.569,1383.84,38.951,38.951,38.411,22.683,1374.56,1397.84,1373.89,1390.76,8756.1,8869.26,8753.5,8804.52,9763.79,9868.74,9763.79,9857.99,1963.86,1967.12,1949.11,1966.51,8473.61,8578.99,8469.55,8574.26,3062.87,3173.96,3062.87,3167.99,3096.9,3147.84,3087.01,3142.75,1286600000,93248673261,1470250000,48100,398318000,224650000,78293100,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/11,3,4730,4783,4681,4686,34.75,34.7,34.91,34.7,4786.34,4832.54,4696.39,4699.41,3.546,3.551,3.56,3.53,4.05,4.056,3.976,3.994,904.45,909.94,896.48,904.96,1381.399,1383.152,1367.312,1379.195,38.565,38.951,38.411,22.683,1382.1,1407.15,1377.71,1396.59,8855.87,8876.03,8725.32,8727.66,9874.93,9884.16,9742,9784.57,1972.84,1993.36,1958.78,1971.56,8571.52,8625.89,8487.53,8589.14,3166.46,3212.62,3134.37,3196.05,3169.2,3204.14,3148.64,3190.09,1285100000,86301389771,1423880000,47000,304184600,219990000,74010000,0,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/12,4,4690,4710,4638,4687,34.74,34.7,34.88,34.69,4713.61,4735.89,4623.3,4669.7,3.523,3.546,3.554,3.514,4.006,4.054,3.979,4.006,904.96,908.37,897,901.58,1378.817,1399.766,1378.813,1383.91,38.565,38.951,37.408,22.23,1407.02,1411.69,1388.51,1399.55,8742.63,8754.81,8682.98,8708.69,9816.99,9852.57,9772.8,9813.78,1976.5,2002.43,1975.4,1997.45,8590.99,8615.13,8510.84,8538.4,3193.59,3208.59,3098.26,3111.88,3184.87,3200.3,3121.28,3137.43,1255300000,63603398203,1408220000,36400,167642000,206020000,80070300,-0.03,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/13,5,4669,4673,4615,4623,34.74,34.69,34.87,34.69,4652.57,4678.15,4586.41,4588.14,3.458,3.523,3.526,3.453,4.003,4.093,3.98,4.062,901.58,901.58,888.48,889.48,1375.779,1401.602,1367.934,1396.898,37.563,38.102,37.177,22.094,1387.71,1387.71,1362.42,1362.42,8694.23,8694.23,8496.29,8516.07,9743.19,9754.86,9695.74,9728.43,1997.66,2017.11,1992.06,2010.83,8536.07,8536.07,8422.94,8433.71,3110.79,3122.53,3034.12,3077.06,3134.4,3134.49,3054.12,3076.85,1330800000,61258489081,1371410000,88600,194733600,213100000,85124100,0,-1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/16,1,4582,4609,4566,4600,34.7,34.68,34.84,34.65,4554.98,4592.12,4537.41,4582.05,3.488,3.462,3.491,3.454,4.079,4.14,4.055,4.13,889.48,910.42,889.48,910.4,1397.721,1409.943,1392.888,1408.515,36.869,37.254,36.483,21.73,1367.74,1400.49,1365.66,1400.33,8499.09,8570.43,8416.2,8450.94,9644.64,9677.85,9627.71,9656.46,2013.22,2015.68,1995.86,2001.84,8436.59,8627.54,8434.74,8627.4,3074.51,3205.29,3029.74,3205.29,3071.13,3181.17,3064.6,3173.85,1271600000,60298933110,1406210000,44500,150167600,207040000,77975500,-0.12,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/17,2,4639,4644,4568,4576,34.69,34.75,34.83,34.64,4627.71,4633.65,4545.62,4545.62,3.486,3.487,3.493,3.455,4.128,4.146,4.093,4.114,910.4,911.22,901.74,902.99,1409.173,1418.205,1403.584,1416.096,37.408,37.794,36.869,21.685,1396.33,1408.16,1385.37,1392.05,8525.15,8583.68,8487.2,8510.73,9787.24,9787.64,9682.02,9715.74,2025.15,2044.57,2017.41,2044.53,8626.99,8638.64,8525.03,8535.39,3209.65,3222.4,3136.09,3139.97,3200.92,3202.81,3126.41,3138.61,1251800000,43846301407,1336750000,46400,225197800,224130000,70698600,-0.03,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/18,3,4551,4595,4542,4550,34.75,34.64,34.84,34.64,4567.75,4581.18,4517.61,4535.93,3.476,3.484,3.499,3.467,4.085,4.088,4.038,4.054,902.99,902.99,887.82,891.12,1416.671,1424.478,1409.835,1411.719,36.869,37.254,36.714,21.776,1380.63,1380.63,1355.55,1361.51,8468.43,8489.53,8310.42,8344.01,9652.77,9657.45,9527.49,9548.65,2042.86,2060.95,2036.56,2041.74,8531.31,8531.38,8407.72,8447.35,3136.04,3136.04,3022.69,3022.69,3121.27,3132.52,3077.39,3077.39,1446200000,44765303462,1529600000,43700,232401400,227620000,96050800,0.17,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/19,4,4509,4575,4491,4550,34.79,34.7,34.92,34.7,4498.13,4592.12,4480.98,4549.23,3.453,3.475,3.479,3.451,4.045,4.045,3.941,3.949,890.02,899.19,880.32,884.25,1411.276,1414.288,1402.642,1413.597,34.863,36.251,34.708,20.823,1358.61,1384.58,1346.18,1354.1,8312.3,8411.76,8256.52,8387.57,9544.9,9590.21,9477.82,9557.86,2041.44,2043.03,2009.45,2030.9,8441.94,8505.23,8327.78,8364.8,3031.98,3099.32,2925.87,2961.41,3094.87,3134.36,3016.87,3054.21,1385900000,1.09E+11,1654540000,48400,263977400,249130000,114623400,0.12,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/20,5,4550,4593,4504,4573,34.75,34.74,34.88,34.7,4578.65,4605.72,4502.32,4595.67,3.454,3.454,3.473,3.451,3.978,3.997,3.949,3.953,884.25,897.79,884.25,895.76,1414.345,1431.364,1410.46,1427.936,35.403,36.097,34.323,20.869,1364.19,1370.79,1358.8,1363.05,8408.38,8421.91,8305.8,8406.88,9499.77,9631.53,9478.92,9628.69,2032.92,2054.54,2024.43,2048.68,8367.41,8513.65,8367.41,8511.32,2970.28,3039.12,2948.56,3024.22,3057.18,3118.28,3042.6,3082.85,1782730000,93595905683,1992120000,49300,225083200,386140000,162892700,-0.11,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0
2002/12/23,1,4569,4580,4536,4536,34.72,34.77,34.85,34.67,4607.79,4627.72,4559.5,4572.77,3.459,3.451,3.47,3.441,3.955,4.012,3.946,3.967,895.74,902.43,892.26,897.38,1429.951,1439.85,1429.293,1430.199,35.48,35.48,33.861,20.188,1359.92,1384.29,1358.29,1381.69,8408.38,8421.91,8305.8,8406.88,9640.92,9640.92,9552.07,9570.93,2049.86,2054.66,2028.36,2036.99,8511.39,8554.04,8462.64,8493.29,3022.31,3048.29,2961.78,3000.84,3105.94,3105.94,3067.72,3087.62,1112100000,57534930786,1193060000,49300,226114000,184910000,41508500,-0.09,0.16,0,0,0,0,0,0,0,0,0,3,0,3,0
2002/12/24,2,4550,4565,4521,4530,34.75,34.67,34.86,34.67,4591.13,4612.96,4539.34,4544.5,3.454,3.458,3.46,3.442,3.952,3.954,3.902,3.936,897.38,897.38,892.29,892.47,1429.531,1431.124,1420.38,1430.827,34.169,34.863,34.014,20.324,1375.96,1382.93,1372.38,1372.47,8434.26,8556.58,8389.49,8512.37,9586.26,9593.93,9554.31,9561.63,2049.86,2054.66,2028.36,2036.99,8491.99,8491.99,8443.65,8448.11,3022.31,3048.29,2961.78,3000.84,3114.17,3114.17,3062.06,3081.28,458310000,34911981547,523880000,51000,103219200,81600000,41508500,0.09,-0.17,0,0,1,1,0,0,1,0,2,2,1,2,2
2002/12/25,3,4520,4528,4481,4488,34.86,34.8,34.87,34.8,4542.38,4561.42,4482.65,4484.43,3.453,3.45,3.457,3.448,3.952,3.954,3.902,3.936,897.38,897.38,892.29,892.47,1431.588,1433.787,1420.93,1421.515,34.477,34.632,33.937,20.279,1375.96,1382.93,1372.38,1372.47,8502.11,8527.73,8455.63,8501.14,9586.26,9593.93,9554.31,9561.63,2049.86,2054.66,2028.36,2036.99,8491.99,8491.99,8443.65,8448.11,3022.31,3048.29,2961.78,3000.84,3114.17,3114.17,3062.06,3081.28,458310000,15449959805,523880000,32900,103219200,81600000,41508500,0.32,-0.02,0,0,0,0,0,0,0,0,1,1,0,1,1
2002/12/26,4,4488,4535,4458,4531,34.77,34.79,34.91,34.7,4510.46,4567.37,4462.21,4567.37,3.441,3.452,3.454,3.439,3.931,3.947,3.908,3.914,892.47,903.89,887.48,889.66,1419.965,1420.003,1382.358,1384.152,34.708,35.48,34.246,20.869,1375.14,1392.58,1363.61,1367.89,8575.58,8706.48,8572.72,8700.1,9586.26,9593.93,9554.31,9561.63,2049.86,2054.66,2028.36,2036.99,8448.86,8565.01,8408.71,8432.61,3022.31,3048.29,2961.78,3000.84,3114.17,3114.17,3062.06,3081.28,721100000,23857676650,812310000,29300,103219200,130760000,41508500,-0.26,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/27,5,4527,4534,4495,4501,34.78,34.84,34.89,34.72,4560.42,4588.74,4547.32,4547.32,3.438,3.44,3.446,3.435,3.893,3.893,3.811,3.813,889.66,890.46,873.62,875.4,1379.328,1389.328,1367.852,1382.971,35.557,35.557,34.786,20.642,1363.64,1369.21,1346.65,1348.31,8686.5,8714.05,8630.82,8714.05,9542.49,9550.59,9426.06,9445.26,2055.87,2074.88,2053.14,2057.98,8429.28,8449.41,8285.14,8303.78,2996.67,2996.67,2840,2840,3047.26,3080.57,3004.06,3011.83,758400000,27456572912,804960000,32600,137671200,143720000,32757100,0.03,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2002/12/30,1,4452,4469,4408,4416,34.74,34.8,34.92,34.69,4508.59,4513.87,4445.34,4457.75,3.403,3.437,3.441,3.395,3.838,3.842,3.769,3.784,875.4,882.1,870.23,879.39,1379.737,1379.753,1358.433,1366.362,34.708,34.708,33.243,19.598,1349.43,1353.38,1329.64,1339.54,8617.65,8617.65,8543.7,8578.95,9345.67,9362.7,9244.9,9272.33,2054.69,2054.69,1984.05,1993.26,8304.06,8364.74,8252.51,8332.85,2838.87,2900.95,2836.01,2892.63,3021.67,3029.52,2984.02,3025.14,1057800000,47293727845,1076580000,16800,220730400,200850000,29283900,-0.12,-1.02,0,0,0,0,0,0,0,4,0,2,0,2,0
2002/12/31,2,4416,4437,4400,4405,34.65,34.69,34.805,34.6,4455.92,4471.98,4413.14,4452.45,3.418,3.401,3.42,3.393,3.802,3.838,3.759,3.818,879.39,881.93,869.45,879.82,1364.968,1370.526,1348.714,1357.654,32.78,33.32,32.78,19.326,1336.83,1345.11,1327.19,1335.51,8617.65,8617.65,8543.7,8578.95,9298.78,9332.02,9291.77,9321.29,2054.69,2054.69,1984.05,1993.26,8332.24,8361.31,8242.91,8341.63,2838.87,2900.95,2836.01,2892.63,3028.15,3091.98,3023.13,3063.91,1088500000,28136117485,1166770000,16800,76193400,190390000,29283900,-0.26,0.44,1,1,1,1,0,1,1,3,1,1,1,1,1
2003/1/2,4,4411,4485,4381,4452,34.69,34.7,34.78,34.6,4460.57,4553.11,4431.19,4524.87,3.453,3.415,3.456,3.409,3.875,4.055,3.86,4.032,879.82,909.03,879.82,909.03,1347.433,1351.344,1317.468,1320.63,33.166,33.475,32.703,19.281,1346.93,1384.91,1336.98,1384.85,8617.65,8617.65,8543.7,8578.95,9333.64,9378.35,9294.53,9365.52,1990.44,2011.97,1989.75,2007.53,8342.38,8608.27,8342.38,8607.52,2898.68,3105.04,2898.68,3105.04,3057.06,3195.02,3048.68,3195.02,1229200000,29925256697,1287540000,16800,126907400,243910000,70826100,0.12,1.01,0,0,0,0,0,0,0,2,0,0,0,0,0
2003/1/3,5,4551,4594,4536,4571,34.71,34.64,34.85,34.64,4618.24,4641.46,4602.24,4626.32,3.44,3.452,3.458,3.435,4.074,4.087,4.024,4.038,909.03,911.25,903.07,908.59,1317.583,1323.628,1312.796,1319.868,33.937,34.708,33.629,20.324,1382.36,1389.44,1374.61,1387.08,8617.65,8617.65,8543.7,8578.95,9523.25,9585.66,9520.85,9583.85,2022.62,2046.51,2022.62,2039.6,8607.38,8635.49,8552.87,8601.69,3098.89,3124.86,3070.03,3092.94,3204.85,3217.78,3174.98,3187.88,1130800000,52579680536,1149590000,16800,291454400,234000000,76310500,0.06,-0.36,0,0,0,0,0,0,0,1,0,0,0,0,0
2003/1/6,1,4573,4646,4563,4635,34.55,34.77,34.82,34.5,4653.99,4710.31,4635.87,4689.86,3.44,3.442,3.446,3.421,4.071,4.106,4.055,4.066,908.59,931.77,908.59,929.01,1319.688,1334.887,1311.684,1334.679,34.555,35.249,34.246,20.324,1390.19,1428.65,1390.09,1421.32,8669.89,8761.78,8669.89,8713.33,9605.09,9683.86,9560.82,9665.96,2037.46,2052.81,2033.69,2047.64,8602.78,8800.59,8602.1,8773.57,3101.17,3157.25,3033.77,3157.25,3204.81,3228.89,3156.57,3210.27,1435900000,49129151006,1567690000,23300,234912800,258040000,81943500,-0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/7,2,4687,4700,4639,4641,34.5,34.5,34.79,34.45,4759.81,4776.15,4695.44,4701.08,3.482,3.44,3.487,3.433,4.047,4.084,3.994,4.025,929.01,930.81,919.93,922.93,1335.632,1346.819,1326.191,1332.061,35.249,36.174,35.017,20.596,1424.26,1442.26,1416.23,1431.57,8810.74,8829.06,8654.52,8656.5,9710.79,9710.79,9592.29,9652.4,2055.04,2068.02,2050.52,2064.27,8775.84,8802.64,8713.03,8740.59,3156.56,3156.56,3069.11,3112.77,3231.73,3232.34,3145.67,3160.99,1545200000,61698511243,1755760000,48100,267021800,266970000,83466400,-0.14,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/8,3,4650,4822,4642,4771,34.54,34.45,34.65,34.45,4722.99,4859.78,4722.99,4836.93,3.438,3.482,3.485,3.424,3.996,4.003,3.955,3.981,922.93,922.93,908.32,909.93,1331.441,1373.116,1330.451,1372.067,35.094,36.56,35.017,21.095,1423.29,1424.12,1399.06,1401.07,8614.41,8614.41,8491.49,8517.8,9632.36,9781.08,9624.04,9688.21,2067.88,2093.53,2063.62,2088.43,8735.93,8736.07,8580.1,8595.31,3108.02,3108.02,2993,2993,3136.93,3159.42,3090.1,3094.09,1467600000,67404812442,1457010000,38000,202439200,255650000,87311000,0.12,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/9,4,4765,4810,4752,4785,34.46,34.49,34.6,34.41,4833.55,4867.4,4798.16,4813.73,3.453,3.438,3.462,3.426,4.053,4.177,4.046,4.148,909.93,928.31,909.93,927.57,1374.618,1402.286,1365.37,1397.384,35.48,35.788,35.094,20.869,1414.47,1445.09,1414.47,1438.46,8440.32,8498.03,8400.59,8497.93,9626.14,9677.59,9599.24,9675.41,2085.42,2130.52,2082.06,2125.41,8596.68,8787.7,8596.61,8776.18,3000.24,3043.64,2932.93,3037.68,3097.96,3152.29,3054.33,3152.29,1560300000,48948024610,1685990000,39500,129623200,253560000,104655200,-0.23,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/10,5,4845,4847,4792,4828,34.49,34.41,34.59,34.41,4882.07,4884.64,4827.91,4850.8,3.449,3.451,3.472,3.441,4.148,4.184,4.063,4.152,927.58,932.89,917.66,927.57,1398.377,1411.374,1384.63,1384.859,36.406,36.483,36.174,21.413,1423.62,1457.45,1418.79,1447.72,8563.38,8569.85,8378.18,8470.45,9711.76,9778.28,9688.99,9721.5,2138.24,2156.57,2127.58,2149.4,8776.04,8818.55,8689.58,8784.89,3037.8,3093.78,2986.75,3037.33,3142.01,3189.31,3108.56,3160.13,1485400000,57046931096,1652320000,49500,172862200,235610000,112102800,0.09,-0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
2003/1/13,1,4868,5025,4851,5025,34.46,34.48,34.6,34.41,4895.3,5000.14,4895.3,4991.26,3.442,3.445,3.459,3.435,4.202,4.203,4.116,4.128,927.57,935.05,922.05,926.26,1381.87,1391.187,1378.647,1386.314,37.022,38.951,37.022,22.91,1461.73,1467.35,1436.98,1446.04,8563.38,8569.85,8378.18,8470.45,9752.3,9834.08,9752.3,9834.08,2164.87,2192.34,2162.46,2184.25,8787.83,8869.29,8746.97,8785.98,3039.91,3127.12,3039.91,3060.65,3169.89,3210.96,3159.94,3169.82,1396300000,1.37E+11,1376040000,49500,197967600,231990000,89340500,-0.09,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/14,2,5025,5075,4993,5009,34.43,34.41,34.57,34.38,5014.95,5057.21,4985.62,4992.42,3.421,3.441,3.451,3.404,4.116,4.129,4.067,4.085,926.26,931.66,921.72,931.66,1386.897,1476.912,1386.592,1466.851,39.336,39.336,38.565,22.91,1445.07,1461.12,1442.63,1460.99,8512.82,8569.8,8451.7,8553.06,9812.91,9843.81,9780.54,9796.31,2190.43,2192.77,2166.69,2169.39,8787.22,8843.37,8746.35,8842.62,3063.49,3141.33,3055.29,3098.72,3181.22,3201.26,3147.81,3174.03,1379400000,96393049133,1329340000,46300,168152000,225130000,109225600,-0.09,-0.61,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/15,3,5088,5088,4960,5044,34.39,34.38,34.49,34.34,5039.76,5039.76,4952.16,5017.7,3.425,3.421,3.443,3.414,4.095,4.099,4.028,4.072,931.66,932.59,916.7,918.22,1477.454,1485.795,1448.271,1459.92,38.951,39.336,38.257,22.91,1461.04,1463.99,1435.29,1438.8,8564.17,8612.13,8475.04,8611.75,9807.43,9892.7,9807.43,9873.49,2172.64,2172.64,2132.97,2142.33,8843.64,8854.61,8702.14,8723.18,3107.61,3145.66,3036.94,3049.4,3198.74,3215.49,3127.99,3134.66,1432100000,86943418590,1513080000,59800,215218800,254600000,94204000,-0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/16,4,4990,5027,4932,4940,34.35,34.42,34.5,34.3,5021.54,5082.39,4943.29,4943.29,3.421,3.425,3.435,3.414,4.08,4.17,4.068,4.068,918.22,926.03,911.98,914.6,1458.866,1486.059,1454.546,1485.618,38.951,38.951,37.485,22.048,1440.56,1449.13,1420.11,1423.75,8572.66,8619.84,8536.11,8609.17,9798.16,9823.63,9727.3,9743.23,2141.51,2144.98,2124.27,2144.89,8721.12,8805.52,8673.05,8697.87,3047.24,3080.27,3023.32,3054.11,3128.53,3168.38,3115.62,3142.59,1534600000,59139101937,1366550000,59100,189955000,230790000,81456100,-0.12,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
2003/1/17,5,4930,4959,4903,4925,34.37,34.3,34.509,34.3,4955.94,4983.81,4897.03,4907.78,3.417,3.419,3.431,3.405,4.044,4.047,3.992,4.015,914.6,914.6,899.02,901.78,1488.265,1492.723,1472.96,1478.675,37.022,37.948,36.637,22.139,1401.37,1401.37,1376.18,1376.19,8566.81,8732.85,8562.13,8690.25,9730.55,9733.44,9597.23,9614.59,2139.31,2146.53,2121.9,2127.34,8695.82,8695.82,8559.11,8586.74,3047.11,3047.11,2918.26,2918.82,3117.95,3128.9,3055.67,3056.93,1358200000,78192749263,1433840000,64900,171659400,293830000,107425400,0.06,-0.14,0,0,1,1,0,0,1,0,0,0,1,0,0
